species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
Ne,radiation_line,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.827439951119118,0.0,2.008265834918943,-0.622502315697139,0.6611442979393996,0.0067674405019847,-0.6841090059922398,-0.1023760976303069,-0.0459338804735133,0.0046076393759009,1.208206064345552,0.845908970325992,17484905.4287013,
Ne,radiation_line,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.9007777177439564,0.0,2.0132010231330093,1.0568746267916131,0.1695542042313279,-0.0008083481527921,-1.4652342068208124,-0.1028085151555547,-0.0385797246076592,0.0030242390838026,1.185292737532586,0.8628777747251537,142430.81647645953,
Ne,radiation_line,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.8006258176577568,0.0,2.0170658659999408,3.3466094811859053,-0.3169055403466824,-0.0087266423102582,-2.580664568739429,-0.1034900056770112,-0.0225021200849757,-0.0009722395279437,1.1560756424001422,0.9184385025791064,1821.8982712027837,
Ne,radiation_line,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.814386223622938,0.0,2.061560882123283,6.103146432291038,-0.7985082117828484,-0.021279795325957,-3.941514912170663,-0.1024026819416708,-0.045894954744636,-0.0100938500289153,1.1202247582556135,0.9398787873153764,46.9477025476472,
Ne,radiation_line,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-6.573973886328401,0.0,2.153127833555812,9.44025596187422,-1.2791729335021962,-0.0468298448807093,-5.581491222609842,-0.1016191183177817,-0.1423847816929946,-0.0189464134780841,1.0855059220467125,0.9509752278969296,6.335978481646225,
Ne,radiation_line,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-13.979000478637175,0.0,1.6443203287329486,18.01971267451909,-1.3745533690480072,0.0382919728664877,-5.278294709011011,-0.1168529554913177,0.8753516701864466,0.1034787864566047,0.0387045542990097,0.9569926921885944,1.093840980213204,
Ne,radiation_line,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-17.175698708589668,0.0,1.1966504386766053,18.07372932588229,-1.4142576277095296,-0.0002845718835143,-0.4368982661545125,-0.0971242067501921,1.3616176203637862,0.1352892051682979,-0.8748115405502266,0.920676698432526,338.21449231043465,
Ne,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.7980352226279233,0.0,1.997163242713736,0.3883241543501322,0.100910443250653,0.003960812359474,-0.2668651388588405,-0.0114150916807293,-0.013998531855954,0.0091501102069063,0.1164001021902303,0.9948482131268206,0.1620120190710684,
Ne,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.5455854623834943,0.0,0.8249802215829591,-0.7231906536561852,-0.00261934597124,-0.2071815693999682,0.0768647179879439,,,,,0.9973609099349364,0.0657480204969006,0.2051516596881648
Ne,recombination,2,1,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.2243612383993523,0.0,0.8489351284371941,-0.8611749697904191,-0.0038257396226784,-0.165418696751806,-0.006072298262163,,,,,0.9965211279999568,0.082333853341079,0.3497820071583863
Ne,recombination,3,2,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.6626161276922609,0.0,0.9357287493136386,-0.760005676857751,0.0007965778709141,-0.1845453986871427,-0.0260463956500364,,,,,0.9991270516511106,0.0407599581218677,0.1776552803772176
Ne,recombination,4,3,3,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.214457303725165,0.0,0.9040427944143268,-0.7943337858035802,0.0016759908591789,-0.1826601311113904,0.000914607027909,,,,,0.999678126099771,0.0246702228596158,0.0888663388758123
Ne,recombination,5,4,4,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.4993742464207331,0.0,0.8958681886890394,-0.8129881309297122,0.0055096632879673,-0.1916355872102212,0.0187709506675353,,,,,0.999646104554516,0.025541178798933,0.1406517968820413
Ne,recombination,6,5,5,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.4888208774443883,0.0,0.9212740779172036,-0.8539917897057612,0.0097513931754825,-0.1390066471166665,0.0498384691646738,,,,,0.9994461763498254,0.0308130630167549,0.1636620296194276
Ne,recombination,7,6,6,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.4033992812154823,0.0,0.9835201582732566,-0.539129332430244,0.000906238519472,0.0192485013285033,0.0028223136354851,,,,,0.9993471020149044,0.0315576401362246,0.1526519871644672
Ne,recombination,8,7,7,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.3349838322562688,0.0,1.016377578374884,-0.2386557860806067,0.0010555723984863,0.26845154505619,-0.0293138484320059,,,,,0.9895091629682408,0.1196142703585573,0.654245938513526
Ne,recombination,9,8,8,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.517498998708007,0.0,1.0113740353286629,-0.5230119673857774,0.0012693139098771,0.1628914496470964,-0.0214798047258683,,,,,0.9976284377046576,0.0664760012889472,0.1843183651525776
Ne,recombination,10,9,9,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.5730854000553611,0.0,1.0100018087368776,-0.7649540526615356,0.0016136268731763,-0.0076533101146816,-0.0198507503427361,,,,,0.9999154184202632,0.0122264375938974,0.0850472692691983
