species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,n0_by_ne,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
Ar,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-5.5235682422776105,0.0,0.015659825912808407,3.326651114103681,-2.4250679250845657,-0.002643493933755169,-1.909090437342746,-0.13754065066946422,-0.0024921724555403793,-0.02306970281389446,0.4063311231683458,0.9790681824545173,1.0897894227926632,10.782151656826738
Ar,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-11.384998827823742,0.0,0.01664555719504995,3.8537010661527993,-3.219642647338342,-0.001864441700668046,-2.199114497549514,-0.04871857727703429,-0.004348771324275718,-0.017511993341035845,0.08931344395428562,0.986167802340435,0.010021439304144616,0.19107687328607806
Ar,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-17.845384043899355,0.0,0.01588694476167663,3.615994552308162,-3.191855030644674,0.005584988260035053,-1.9086328844089984,0.07256457300381589,-0.025318861122946124,0.011599760675214106,-0.6026584263953164,0.982299353158959,1.301463060342033e-05,0.0003473474693619771
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-13.978696007644915,0.0,-0.1650271922306833,-13.77658357104707,0.060576301904045705,-0.01902442105425225,5.3723172791739895,0.027973182482086856,0.26180507117095836,-0.027190514001637613,-0.1512850957321798,0.9792296389478099,3.3479200207880533,57.15221302992843
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-13.905354957214763,0.0,-0.15793970894801382,-13.855349226031203,0.16446030926929645,-0.01667978704380311,5.2586219233074925,0.05873716091387127,0.2548381601198314,-0.027160426978761306,-0.2291870311486362,0.9789470105884253,3.378178517496311,57.20364184456306
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-13.452911472596075,0.0,-0.12351766498833552,-14.249903416714112,0.768536303531123,-0.015104267794172425,4.361563040376524,0.1842362416143545,0.20035485183412124,-0.04112554972646506,-0.45414340251752466,0.9765836194375694,3.6069039853314457,61.56436499501622
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-11.360821460943647,0.0,-0.03852759696798949,-13.589497791800333,2.7914979554093433,-0.028790600921302117,0.9039508335882345,0.39732194202903687,0.080023171231673,-0.08683807620327799,1.761003833631776,0.9769310496858266,4.335456032436427,84.52656986597187
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-5.715552013177879,0.0,0.023193284934999336,-6.28926299818436,2.8526955664038858,-0.004283278440836014,-0.6569977471720524,-0.24215808777621792,-0.009456344020100836,-0.023607771224097494,3.8786973904824262,0.9609896697915007,6.8718452294443715,56.32286444052195
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.09999999999999999,-2.707188536527653,0.0,0.038085758217325294,0.425560190531414,0.6120650645140019,-0.006718352492428824,-1.817336141145814,-0.29624181537228744,-0.012106640788941813,-0.0638612131287766,2.749759378838986,0.7638934104728642,8.097435948344902,32.5571700077206
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-4.4135554679377496,0.0,0.025523475406003443,4.392347157619937,-1.930469401412888,-0.00299267300076693,-2.6194021586734393,-0.2380941902568269,-0.008540125225708078,-0.034587172541555126,1.0833325090409296,0.960684666215058,4.668382293776801,24.24110758513901
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-10.1650367644803,0.0,0.026680099082196304,5.935583280866658,-3.4841479971911165,-0.0070790104103106,-3.23105463192912,-0.14532705979868712,-0.00599138194119366,-0.03693915165923386,0.4056346583911643,0.9800557568391755,0.22583838521509866,4.333115945919412
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-17.33252077657788,0.0,0.015518609284838593,5.170153964505842,-3.7946788891509677,0.012944824306048092,-2.237810097387594,0.043584166039806915,-0.04589565479582777,0.03165293989157033,-1.3964647796888319,0.9710172150265651,0.00018741472619607935,0.006691940015672995
Ar,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-22.172760038061025,0.0,-0.015310373704376018,0.861180391453549,-1.336839970786153,-0.01538401063036815,-0.06318663471556196,0.6743323851142184,0.026146393799571538,0.01910844286484272,-1.7454044936910846,0.8882174949123589,2.7014255455014947e-08,8.826133238038218e-07
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-12.829375365190701,0.0,-0.046093321459970554,-14.640681761859273,0.1089059241837367,-0.018233749904446418,1.7613411985720542,0.03181322332767778,-0.014296573242892576,-0.09205933928512451,-0.1650509342647162,0.9532168648615542,7.745786284455125,94.06871546604631
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-12.739363785560883,0.0,-0.05082478339233984,-14.663467690922637,0.2477023795054306,-0.02026325076994728,1.5864463369589696,0.06808909196892445,-0.022991798998128955,-0.10445705219669273,-0.1803574925381344,0.9531931035188251,7.815264503140056,94.46356632895728
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-12.207507423857459,0.0,-0.04777786586313515,-14.596250378608875,0.9442400980306749,-0.01845421433249935,0.3884481103721732,0.15655073944182357,-0.03956359802974785,-0.13309487764136668,0.027038333285425126,0.9547389688109161,8.027025014492196,95.32463257577422
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-9.543856403788004,0.0,0.025916549958111355,-11.366868746997602,2.9065539036574712,-0.016167824821152435,-2.1780036321230605,0.1578444423509174,0.004280978005134464,-0.03311076132579218,3.8540007552732978,0.9718532514053096,6.843568735116616,59.05125327790165
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-4.832604305371713,0.0,0.05827091519255168,-2.766370532246619,1.7594055933645754,-0.010143346539070711,-2.5136230472524015,-0.2425505652224089,-0.03704976357792133,-0.05309014244903529,3.861277705984209,0.8450892095039271,7.490387518270233,40.56221245723639
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.09999999999999999,-4.0539891280265605,0.0,0.047284412332451946,3.9988170918943844,-0.6003121231219705,-0.000399408500798209,-3.460749768663965,-0.3459387959116456,-0.018150433895870267,-0.062036423295220376,2.6697756638268317,0.9066251958497549,9.382942110989433,28.222608545149157
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-8.076691580138615,0.0,0.03998760997193343,7.588886094815444,-2.9209594885659755,-0.011376536097517974,-4.167819155947821,-0.18514560727259502,-0.01088888580819726,-0.058870246473036104,0.9480287275764826,0.9702071232056521,3.075174550737431,27.819463601204703
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-14.840391877017929,0.0,0.01945121484521325,7.536074612546781,-4.009471154558864,0.011069868725312694,-3.128148187720862,-0.07680494104966996,-0.051151816055233224,0.018325854565708233,-1.205397519249809,0.974145394827117,0.012339910689089018,0.4704803082849599
Ar,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-21.04621281226833,0.0,-0.02857121208469548,2.421837790032894,-2.855377657974397,0.0001280683908267313,-0.23180081644438918,0.551848842494871,0.00602032572976986,0.09839932386736475,-3.3490941610756644,0.9340446453629283,2.512436266864256e-06,0.0003430816750363491
Ar,fZ,5,5,5,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-12.47562283523661,0.0,0.024943354970398644,-13.224676217655729,0.15228951540436622,-0.009243492052226125,-2.7965544389250514,-0.026090639581864025,-0.23710368955606187,-0.09685962464075563,-0.06424733901581568,0.9219720946058569,3.0149075982107627,26.949038163727202
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-12.360492156423781,0.0,0.026528220595926973,-13.172347347449088,0.31626888310665974,-0.012307549685783261,-2.9876190093220774,0.005456184031333183,-0.23692992943925176,-0.0992125846894997,-0.007138850325763407,0.9247552338617582,3.125524693573753,28.263563405888405
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-11.643731512399752,0.0,0.03511307021683379,-12.568503149677515,1.1117950004935366,0.002133129480019618,-4.09072979189278,0.10650604065585653,-0.23083516021766462,-0.07754963081126989,0.7218917569601843,0.9416231068518048,3.727018029438626,33.61514799355029
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-8.357728577361387,0.0,0.08753949143370492,-7.177273702032032,2.4029531302251894,-0.005493286616973808,-4.809760235177094,-0.08174572194025984,-0.14968024031764912,-0.004047644442569011,4.460325816326538,0.9451811376428699,5.9055174980160805,38.63153676850822
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-5.242401623691165,0.0,0.08158920541231462,1.5401961033449487,0.6866397189828807,-0.009522578268812238,-4.66122549841052,-0.2616483050415574,-0.053990356867162304,-0.08346920042477891,3.855900135080172,0.8186683520667162,10.309949877559541,38.81621026936047
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.09999999999999999,-6.628590359822265,0.0,0.05586273435628643,8.055474702702554,-1.7544986604344823,-0.010043734142640823,-5.237974896909069,-0.2882673587688117,-0.024537595873847462,-0.07183493882139419,2.134445733205158,0.9501685552442668,9.826479031194824,41.1803711039621
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-11.78318827674064,0.0,0.03568605400308068,9.854252966372773,-3.492639806596496,0.016652897159712556,-4.308157239386554,-0.17347003004784917,-0.056565668409897664,-0.004209834878867722,-0.352880877892598,0.9761686177170733,0.6009704945429872,13.613288245289667
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-18.27397862878633,0.0,-0.053151970994895464,6.034716529932487,-4.0175745654835655,0.04409242416463257,-0.9764846193829109,0.040982014850393884,-0.014045518603524836,0.10395975615046417,-3.3005464558825484,0.9376366790004367,0.0012869343374570655,0.1751875550692049
Ar,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-22.758403177416834,0.0,0.0068367249115187205,0.23585052607839616,-0.3463082603190969,-0.0029054341446422263,0.08145100742136124,0.31343914113823435,0.03084066835666557,-0.03328856948729852,-0.6547566392632518,0.5958971643796316,5.048208144929378e-09,1.6273230131401109e-07
Ar,fZ,6,6,6,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-11.568532312357942,0.0,0.0026479962203870126,-10.905294954583516,0.15634500082324118,0.0014891475925922785,-7.850005223013831,-0.07370872274392053,-0.31382344585835825,-0.01636967912290295,0.030081453517634804,0.9197109035178113,4.269968247185671,39.20768879243269
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-11.477572322176222,0.0,0.010362262302810146,-10.705372565788457,0.26782989227895443,0.011372554732814464,-7.964483486268931,-0.04300053216137985,-0.30492713730633964,-0.016151793579547026,0.23159188802892514,0.9248037743587584,4.427755038844318,39.19476299718791
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-10.76291365835106,0.0,0.06781635654120449,-9.017311398690756,0.945196161930665,-0.007152576466688915,-8.400485573666996,0.13749660475666112,-0.22649214646054416,-0.011107591590027157,1.8704511176178493,0.9452013923004526,5.567711123421383,41.253455489410904
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-7.991124081409515,0.0,0.11352635685102654,-1.7596873782419222,1.3676192014716078,-0.009586520416944893,-7.4305110525971285,-0.12498168138382643,-0.1567246020515194,-0.026392530566251834,4.501812228447728,0.8847433692933466,8.949501129821446,43.78647269232544
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-6.8585464924272745,0.0,0.0803731120041738,6.79394772248874,-0.313203123762651,-0.011464211927711215,-6.817304547456066,-0.234052862495701,-0.033865088457627215,-0.10601374136577717,3.473411144724038,0.917428421568905,12.408522001284412,41.11608751328964
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.09999999999999999,-9.354620546719778,0.0,0.05278712876977899,11.33783782613555,-2.4772283224916727,0.01765117998484621,-5.453671660185174,-0.2270669415015574,-0.06300165570403878,-0.03874968049939444,0.7908496035600531,0.9716437700189391,5.016714427539002,32.927415092194934
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-14.659972254678404,0.0,-0.031120705312469125,9.950226663743546,-3.855457812371468,0.038646439345198305,-2.3262596093407253,-0.14827328291356176,-0.05915866417518929,0.08359751203432716,-1.967873476779455,0.9510556043865904,0.1847877316320771,14.393593889832085
Ar,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-20.8153916400568,0.0,-0.03874754419189035,2.9274656914144352,-2.911358594094968,-0.02310071998592016,0.3829709822286501,0.602889142381502,0.005990496261219846,0.07807876649719378,-4.205278542227456,0.9356448069401536,1.3975699632289051e-05,0.0028037890027444107
Ar,fZ,7,7,7,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,7,7,7,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-11.744843671253214,0.0,0.11784621060921885,-7.754980270595756,0.16497051406653554,0.020607002641876634,-12.174852170011963,-0.0392934131399686,-0.30874610858789503,-0.03415673403661749,-0.03600673916606266,0.9174134287028404,9.993087187111174,59.78158293647646
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-11.668995861498136,0.0,0.1252138335874654,-7.309509287120006,0.24495994940887542,0.011576499551584112,-12.2121521863342,-0.012387275747242894,-0.2772572268801575,-0.02930365386826515,0.40633385779276127,0.9239243638658912,9.857226486883315,58.23735549408219
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-10.805988060601127,0.0,0.1284101752996573,-4.164374768924209,0.8166027247882824,-0.007639270761682579,-11.734512815910806,0.09067423670467353,-0.2025300837684663,-0.036026550782797775,2.9087625011893774,0.9305128898970154,9.829641237420018,52.68581100814378
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-8.755958104993958,0.0,0.08410478392216383,3.837668672216529,0.5726471516268212,-0.0020229893053021314,-9.556118387875609,-0.12927159031639396,-0.06795984356123391,-0.09722477683837534,4.193455924917735,0.9161803289229185,10.691079532213731,48.26200168566505
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-8.55201035797718,0.0,0.06785414970149048,10.877541066033622,-1.1517887463042495,0.019425422746809036,-6.977352706807256,-0.24243474061564174,-0.07505484378316324,-0.04073552104637904,2.4434293517670103,0.9618562909467742,8.867099673564823,34.001162907268004
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.09999999999999999,-11.658290528518027,0.0,-0.0020284825787555472,12.587882649347927,-3.008048235202723,0.03425647162057295,-3.741987123759065,-0.21274385216741262,-0.08197657286466851,0.05449385787422329,-0.40270583967977674,0.9589778731840307,1.6446919887527582,30.73798411678587
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-17.216742063828228,0.0,-0.0743818322191174,8.154475163600667,-3.833795611261444,0.03954659725691814,0.05170401816073682,-0.007250580594110232,-0.014085076898603936,0.15270323164435204,-3.751924497499099,0.9316936797726518,0.057189299801757174,11.802040053688255
Ar,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-22.367968006231457,0.0,0.017063318397601144,0.6924280272813185,-0.8105037029840028,-0.017815350741392132,0.34971345643735346,0.5565465621321426,0.07364824719550697,-0.06918235507352294,-1.6487960413528506,0.7488979048632077,4.2519239826167824e-08,2.845867358571211e-06
Ar,fZ,8,8,8,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,8,8,8,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-23.02585092984046,0.0,2.5035858492982797e-31,-4.425370434184357e-32,-7.580379627305134e-31,,,,,,,0.0,3.7481621506309067e-23,3.7481621506309067e-23
Ar,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-15.359900034134748,0.0,-0.02728576637101339,1.2810180117606123,-0.009050093946967763,0.0309288910142277,-13.738803558868588,-0.005333673784386856,-0.08120137280788826,-0.0014199192513541013,0.2857324455921695,0.9485187817602704,3.3579684808275,22.961939235481015
Ar,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-06,-15.092804650099346,0.0,-0.026501172537493716,1.8670785510252401,0.1520883835308095,0.02802348815202234,-13.473284590301331,0.032432677774644564,-0.08720208498519788,0.004179274287946306,0.8848864344825657,0.9489728307379197,3.311900966451748,24.44694694753131
Ar,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,9.999999999999999e-05,-13.672453006675783,0.0,-0.009701837135752085,5.098496459981738,0.5660420197302781,0.03287375467664928,-11.719018885968152,0.010220341748857178,-0.09653365905877424,0.06420134058069527,2.8870422729991954,0.9354353135446418,3.393075084784178,31.132613543211253
Ar,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-11.447969696761147,0.0,-0.019711566380102553,11.029389443097934,0.09609605867582792,0.0474806782714837,-7.9949604064034085,-0.18091192141685877,-0.10933567189012194,0.13767270082244848,3.1777901163466433,0.9283462538737555,3.6838799063909167,33.46259616125407
Ar,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-11.194596317967676,0.0,-0.09644702562470954,14.59869128290256,-1.5107684760682165,0.04972222329676167,-3.672628323662833,-0.29630316198286477,-0.044290476420711634,0.1786215777910237,0.6724491709221949,0.9312909421448143,5.078434597679035,57.27341204599563
